,0,1,2,3,4,5
1,Categoria merceologica: 8002 - farine e amidi di cereali,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,9,,
6,"Energia, ricalcolata, kJ",1643,86,,,
7,"Energia, Ric con fibra, kJ",1704,86,,,
8,"Energia, ricalcolata, kcal",388,86,,,
9,"Energia, Ric con fibra, kcal",403,86,,,
10,"Proteine totali, g",126,02,9,,
11,"Proteine animali, g",00,02,9,,
12,"Proteine vegetali, g",126,02,9,,
13,"Lipidi totali, g",71,02,9,,
14,"Lipidi animali, g",00,02,9,,
15,"Lipidi vegetali, g",71,02,9,,
16,"Colesterolo, mg",0,02,9,,
17,"Carboidrati disponibili (MSE), g",729,02,9,,
18,"Amido (MSE), g",729,D,,,
19,"Carboidrati solubili (MSE), g",00,02,9,,
20,"Fibra alimentare totale, g",76,02,9,,
21,"Alcol, g",00,02,9,,
22,"Acqua, g",90,02,9,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",42,02,9,,
25,"Calcio, mg",80,02,9,,
26,"Sodio, mg",33,02,9,,
27,"Potassio, mg",370,02,9,,
28,"Fosforo, mg",342,02,9,,
29,"Zinco, mg",330,07,17,,per i nutrienti idrosolubili 07/17 non RIPR acqua=8.9g
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",052,02,9,,
32,"Vitamina B2, Riboflavina, mg",017,02,9,,
33,"Vitamina C, mg",0,07,17,,
34,"Niacina, mg",240,02,9,,
35,"Vitamina B6, mg",012,07,17,,
36,"Folati totali, µg",60,07,17,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,02,9,,
40,"Retinolo, µg",0,02,9,,
41,"ß-carotene eq., µg",0,02,9,,
42,"Vitamina E (ATE), mg",139,07,17,,RIPR lip=8.7g vit.E=1.7mg
43,"Vitamina D, µg",000,02,9,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",124,05,3017,,CALC AG FC=0.94 saturi=18.6 18:1=38.4 mono=38.6 18:2=40.7 18:3=2.2 altri PUFA=tracce PUFA=42.9
46,"Acidi grassi monoinsaturi totali, g",257,05,3017,,
47,"Acido oleico, g",256,05,3017,,
48,"Acidi grassi polinsaturi totali, g",286,05,3017,,
49,"Acido linoleico, g",271,05,3017,,
50,"Acido linolenico, g",015,05,3017,,
51,"Altri acidi grassi polinsaturi, g",000,86,,,
