,0,1,2,3,4,5
1,"Categoria merceologica: 4003 - frutta secca e in guscio, semi edibili",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",58,02,0509,,
6,"Energia, ricalcolata, kJ",2401,86,,,
7,"Energia, Ric con fibra, kJ",2429,86,,,
8,"Energia, ricalcolata, kcal",582,86,,,
9,"Energia, Ric con fibra, kcal",589,86,,,
10,"Proteine totali, g",105,02,0509,,
11,"Proteine animali, g",00,LZ,,,
12,"Proteine vegetali, g",105,02,0509,,
13,"Lipidi totali, g",577,02,0509,,
14,"Lipidi animali, g",00,LZ,,,
15,"Lipidi vegetali, g",577,02,0509,,
16,"Colesterolo, mg",0,LZ,,,
17,"Carboidrati disponibili (MSE), g",55,02,0509,,
18,"Amido (MSE), g",21,02,0509,,
19,"Carboidrati solubili (MSE), g",34,02,0509,,
20,"Fibra alimentare totale, g",35,AO,008560,,
21,"Alcol, g",00,LZ,,,
22,"Acqua, g",192,02,0509,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",26,02,0509,,
25,"Calcio, mg",131,02,0509,,
26,"Sodio, mg",3,02,0509,,
27,"Potassio, mg",690,03,6224,6,"""Noci fresche"" WATER 19g, PROT 10.5g, FAT 57.7g, CHO 5.5g, SUGAR 3.4g, STARCH 2.1g"
28,"Fosforo, mg",238,02,0509,,
29,"Zinco, mg",300,03,6224,6,"""Noci fresche"" WATER 19g, PROT 10.5g, FAT 57.7g, CHO 5.5g, SUGAR 3.4g, STARCH 2.1g"
30,"Magnesio, mg",130,05,839,2,"""Walnuts"" WATER 23.5g, PROT 10.6g, FAT 51.5g, CHO 5g, SUGAR 3.2g, STARCH 1.8g"
31,"Rame, mg",031,03,6224,6,"""Noci fresche"" WATER 19g, PROT 10.5g, FAT 57.7g, CHO 5.5g, SUGAR 3.4g, STARCH 2.1g"
32,"Selenio, µg",60,AO,008570,2,"""Noci secche"" WATER 3.5g, PROT 14.3g, FAT 68.1g, CHO 5.1g, SUGAR 3.1g, STARCH 1.8g"
33,"Cloro, mg",23,05,839,2,"""Walnuts"" WATER 23.5g, PROT 10.6g, FAT 51.5g, CHO 5g, SUGAR 3.2g, STARCH 1.8g"
34,"Iodio, µg",9,BF,1028,2,"""Walnuts"" WATER 2.8g, PROT 14.7g, FAT 68.5g, CHO 3.3g, SUGAR 2.6g, STARCH 0.7g"
35,"Manganese, mg",340,BF,1028,2,"""Walnuts"" WATER 2.8g, PROT 14.7g, FAT 68.5g, CHO 3.3g, SUGAR 2.6g, STARCH 0.7g"
36,"Zolfo, mg",100,05,839,2,"""Walnuts"" WATER 23.5g, PROT 10.6g, FAT 51.5g, CHO 5g, SUGAR 3.2g, STARCH 1.8g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",058,02,0509,,
39,"Vitamina B2, Riboflavina, mg",017,02,0509,,
40,"Vitamina C, mg",tr,AO,008560,,
41,"Niacina, mg",080,02,0509,,
42,"Vitamina B6, mg",073,05,839,2,"""Walnuts"" WATER 23.5g, PROT 10.6g, FAT 51.5g, CHO 5g, SUGAR 3.2g, STARCH 1.8g"
43,"Folati totali, µg",66,05,839,2,"""Walnuts"" WATER 23.5g, PROT 10.6g, FAT 51.5g, CHO 5g, SUGAR 3.2g, STARCH 1.8g"
44,"Acido pantotenico, mg",090,05,839,2,"""Walnuts"" WATER 23.5g, PROT 10.6g, FAT 51.5g, CHO 5g, SUGAR 3.2g, STARCH 1.8g"
45,"Biotina, µg",20,05,839,2,"""Walnuts"" WATER 23.5g, PROT 10.6g, FAT 51.5g, CHO 5g, SUGAR 3.2g, STARCH 1.8g"
46,"Vitamina B12, µg",00,LZ,,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",6,02,0509,,
50,"Retinolo, µg",0,LZ,,,
51,"ß-carotene eq., µg",36,02,0509,3B,
52,"Vitamina E (ATE), mg",400,AO,008570,2,"""Noci secche"" WATER 3.5g, PROT 14.3g, FAT 68.1g, CHO 5.1g, SUGAR 3.1g, STARCH 1.8g"
53,"Vitamina D, µg",000,LZ,,,
54,"Vitamina K, µg",270,DI,12155,2,"""Nuts, walnuts, english"" WATER 4.07g, PROT 15.23g, FAT 65.21g, CHO 13.71g, SUGAR 2.61g"
55,ACIDI GRASSI,,,,,
