,0,1,2,3,4,5
1,"Note Alimento: Prodotto tradizionale della campagna modenese, che si presenta sia come salume intero e compatto, da consumarsi affettato, sia nella versione secca, in scaglie, pronte da mangiare anche come antipasto. Il procedimento di lavorazione è il medesimo: per il prodotto da affettato le parti magre del suino vengono cotte in fusione con parti nobili di grasso. L’impasto a caldo, sapientemente aromatizzato, dopo la cottura viene sgrassato, pressandolo in apposite macchine fino ad ottenere una torta dallo spessore di 4/5 cm. I ciccioli sfusi invece provengono da parti più o meno grasse del suino, cotti con aromi e spezie per un tempo lungo, in modo da sgrassare accuratamente l’impasto. Le parti magre che restano dopo la fusione del grasso possono essere pressate in sottili torte o essere lasciate sfuse, in scaglie. (da http://www.unibon.it/altre_specialità_frame.htm il 6 maggio 2004).",,,,,
2,Categoria merceologica: 10003 - insaccati e salumi,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,1141,,
7,"Energia, ricalcolata, kJ",2174,86,,,
8,"Energia, Ric con fibra, kJ",2174,86,,,
9,"Energia, ricalcolata, kcal",523,86,,,
10,"Energia, Ric con fibra, kcal",523,86,,,
11,"Proteine totali, g",408,02,1141,,
12,"Proteine animali, g",408,02,1141,,
13,"Proteine vegetali, g",00,02,1141,,
14,"Lipidi totali, g",400,02,1141,,
15,"Lipidi animali, g",400,02,1141,,
16,"Lipidi vegetali, g",00,02,1141,,
17,"Colesterolo, mg",84,BF,395,2,"""Bacon, rasher, back microwaved"" acqua 45.5, prot 24.2, lip 23.3"
18,"Carboidrati disponibili (MSE), g",00,02,1141,,
19,"Amido (MSE), g",00,02,1141,,
20,"Carboidrati solubili (MSE), g",00,02,1141,,
21,"Fibra alimentare totale, g",00,02,1141,,
22,"Alcol, g",00,02,1141,,
23,"Acqua, g",120,02,1141,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",14,02,1141,,
26,"Calcio, mg",30,02,1141,,
27,"Sodio, mg",2330,BF,395,2,
28,"Potassio, mg",360,BF,395,2,
29,"Fosforo, mg",235,02,1141,,
30,"Zinco, mg",200,BF,395,2,
31,"Magnesio, mg",23,BF,395,2,
32,"Rame, mg",006,BF,395,2,
33,"Selenio, µg",120,BF,395,2,
34,"Cloro, mg",2360,BF,395,2,
35,"Iodio, µg",7,BF,395,2,
36,"Manganese, mg",001,BF,395,2,
37,"Zolfo, mg",110,Y,6070,2,"""Bacon"" acqua 45, prot 13, lip 41"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",022,02,1141,,
40,"Vitamina B2, Riboflavina, mg",019,02,1141,,
41,"Vitamina C, mg",0,02,1141,,
42,"Niacina, mg",200,02,1141,,
43,"Vitamina B6, mg",055,BF,395,2,
44,"Folati totali, µg",2,BF,395,2,
45,"Acido pantotenico, mg",126,BF,395,2,
46,"Biotina, µg",50,BF,395,2,
47,"Vitamina B12, µg",10,BF,395,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,02,1141,,
51,"Retinolo, µg",0,02,1141,,
52,"ß-carotene eq., µg",0,02,1141,,
53,"Vitamina E (ATE), mg",007,BF,395,2,
54,"Vitamina D, µg",060,BF,395,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",1414,AO,105700,3A,"Maiale, pesante, lombo lip 9.9AcGrSaturiTot3.5, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0.02, AcMiristico0.13, AcPalmitico2.06, AcStearico1.18, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot3.87, AcMiristoleico0, AcPalmitoleico0.16, AcOleico3.57, AcEicosenoico0.05, AcErucico0, AcGrPolinstauriTot1.54, AcLinoleico1.06, AcLinolenico0.08, AcArachidonico0.12, AcEicosapentaenoico(EPA)0.01, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi-3"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AO,105700,3A,
58,"Acido laurico, g",008,AO,105700,3A,
59,"Acido miristico, g",053,AO,105700,3A,
60,"Acido palmitico, g",832,AO,105700,3A,
61,"Acido stearico, g",477,AO,105700,3A,
62,"Acido arachidico, g",000,AO,105700,3A,
63,"Acido beenico, g",000,AO,105700,3A,
64,"Acidi grassi monoinsaturi totali, g",1564,AO,105700,3A,
65,"Acido miristoleico, g",000,AO,105700,3A,
66,"Acido palmitoleico, g",065,AO,105700,3A,
67,"Acido oleico, g",1442,AO,105700,3A,
68,"Acidi eicosenoico, g",020,AO,105700,3A,
69,"Acido erucico, g",000,AO,105700,3A,
70,"Acidi grassi polinsaturi totali, g",622,AO,105700,3A,
71,"Acido linoleico, g",428,AO,105700,3A,
72,"Acido linolenico, g",032,AO,105700,3A,
73,"Acido arachidonico, g",049,AO,105700,3A,
74,"Acido eicosapentaenoico (EPA), g",004,AO,105700,3A,
75,"Acido decosaesaenoico (DHA), g",000,AO,105700,3A,
76,"Altri acidi grassi polinsaturi, g",109,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",385,AA,110310,3A,"""Pancetta"" prot. orig.20.9,trypto197, threon906, isoleu1077, leucine1715, lysine1732, methion529, cystine251, phenilal812, tyrosine669, valine1174, arginine1320, histidine686, alanine1464, aspart ac2019, glutam ac3301, glycine1228, proline927, serine877"
79,"Treonina, mg",1769,AA,110310,,
80,"Isoleucina, mg",2102,AA,110310,,
81,"Leucina, mg",3348,AA,110310,,
82,"Lisina, mg",3381,AA,110310,,
83,"Metionina, mg",1033,AA,110310,,
84,"Cistina, mg",490,AA,110310,,
85,"Fenilalanina, mg",1585,AA,110310,,
86,"Tirosina, mg",1306,AA,110310,,
87,"Valina, mg",2292,AA,110310,,
88,"Arginina, mg",2577,AA,110310,,
89,"Istidina, mg",1339,AA,110310,,
90,"Alanina, mg",2858,AA,110310,,
91,"Acido aspartico, mg",3941,AA,110310,,
92,"Acido glutammico, mg",6444,AA,110310,,
93,"Glicina, mg",2397,AA,110310,,
94,"Prolina, mg",1810,AA,110310,,
95,"Serina, mg",1712,AA,110310,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",00,02,1141,,
98,"Fruttosio, g",00,02,1141,,
99,"Galattosio, g",00,02,1141,,
100,"Saccarosio (MSE), g",00,02,1141,,
101,"Maltosio (MSE), g",00,02,1141,,
102,"Lattosio (MSE), g",00,02,1141,,
