,0,1,2,3,4,5
1,Categoria merceologica: 4001 - frutta fresca e bacche,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",94,02,428,,
6,"Energia, ricalcolata, kJ",262,86,,,
7,"Energia, Ric con fibra, kJ",274,86,,,
8,"Energia, ricalcolata, kcal",61,86,,,
9,"Energia, Ric con fibra, kcal",64,86,,,
10,"Proteine totali, g",05,02,428,,
11,"Proteine animali, g",00,LZ,,,
12,"Proteine vegetali, g",05,02,428,,
13,"Lipidi totali, g",01,02,428,,
14,"Lipidi animali, g",00,LZ,,,
15,"Lipidi vegetali, g",01,02,428,,
16,"Colesterolo, mg",0,LZ,,,
17,"Carboidrati disponibili (MSE), g",156,02,428,,"variabile con il grado di maturazione, con la cultivar e con il clima"
18,"Amido (MSE), g",00,02,428,,
19,"Carboidrati solubili (MSE), g",156,02,428,,
20,"Fibra alimentare totale, g",15,02,428,,
21,"Alcol, g",00,LZ,,,
22,"Acqua, g",803,02,428,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",04,02,428,,
25,"Calcio, mg",27,02,428,,
26,"Sodio, mg",1,02,428,,
27,"Potassio, mg",192,02,428,,
28,"Fosforo, mg",4,02,428,,
29,"Zinco, mg",012,AO,007380,,
30,"Magnesio, mg",7,AO,007380,,
31,"Rame, mg",027,AO,007380,,
32,"Selenio, µg",10,AO,007380,,
33,"Cloro, mg",tr,BF,955,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
34,"Iodio, µg",1,BF,955,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
35,"Manganese, mg",010,BF,955,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
36,"Zolfo, mg",8,L,109,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",003,02,428,,
39,"Vitamina B2, Riboflavina, mg",003,02,428,,
40,"Vitamina C, mg",6,02,428,,
41,"Niacina, mg",040,AO,007380,,
42,"Vitamina B6, mg",010,L,109,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
43,"Folati totali, µg",2,L,109,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
44,"Acido pantotenico, mg",005,BF,955,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
45,"Biotina, µg",03,BF,955,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
46,"Vitamina B12, µg",00,LZ,,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",4,02,428,,
50,"Retinolo, µg",0,LZ,,,
51,"ß-carotene eq., µg",24,02,428,3B,
52,"Vitamina E (ATE), mg",tr,AO,007380,,
53,"Vitamina D, µg",000,LZ,,,
54,"Vitamina K, µg",860,BF,955,6,"""Grapes, average"" WATER 81.8g, PROT 0.4g, FAT 0.1g, CHO 15.4g, SUGAR 15.4g"
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",003,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80.54g, PROT 0.72g, FAT 0.16g, CHO 17.2g, SUGAR 15.48g, FASAT 0.054g"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80.54g, PROT 0.72g, FAT 0.16g, F4-10:0 0g"
58,"Acido laurico, g",000,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, F12:0 0g"
59,"Acido miristico, g",000,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, SUGAR 15,48g, F14:0 0,001g"
60,"Acido palmitico, g",003,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, SUGAR 15,48g, F16:0 0,046g"
61,"Acido stearico, g",000,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, SUGAR 15,48g, F18:0 0,006g"
62,"Acido arachidico, g",000,87,,,
63,"Acido beenico, g",000,87,,,
64,"Acidi grassi monoinsaturi totali, g",000,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, SUGAR 15,48g, FAMS 0,007g"
65,"Acido miristoleico, g",000,87,,,
66,"Acido palmitoleico, g",000,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80,54g, PROT 0,72g, FAT 0,16g,, F16:1CN7 0g"
67,"Acido oleico, g",000,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, SUGAR 15,48g, F18:1 0,007g"
68,"Acidi eicosenoico, g",000,DI,09132,3B,"Grapes, Red Or Green (European Type, Such As Thompson Seedless), Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, F20:1 0g"
69,"Acido erucico, g",000,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, F22:1CN9 0g"
70,"Acidi grassi polinsaturi totali, g",003,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, FAPU 0,048g"
71,"Acido linoleico, g",002,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, F18:2 0,037g"
72,"Acido linolenico, g",001,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, F18:3 0,011g"
73,"Acido arachidonico, g",000,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, F20:4N6 0g"
74,"Acido eicosapentaenoico (EPA), g",000,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, F20:5N3 0g"
75,"Acido decosaesaenoico (DHA), g",000,DI,09132,3B,"Grapes, Red Or Green, Raw WATER 80,54g, PROT 0,72g, FAT 0,16g, CHO 17,2g, F22:6 0g"
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",3,AA,7380,,"RIPR, prot. orig.0.5,trypto3, threon19, isoleu6, leucine14, lysine15, methion23, cystine11, phenilal14, tyrosine12, valine19, arginine51, histidine25, alanine29, aspart ac84, glutam ac143, glycine21, proline23, serine33"
79,"Treonina, mg",19,AA,7380,,
80,"Isoleucina, mg",6,AA,7380,,
81,"Leucina, mg",14,AA,7380,,
82,"Lisina, mg",15,AA,7380,,
83,"Metionina, mg",23,AA,7380,,
84,"Cistina, mg",11,AA,7380,,
85,"Fenilalanina, mg",14,AA,7380,,
86,"Tirosina, mg",12,AA,7380,,
87,"Valina, mg",19,AA,7380,,
88,"Arginina, mg",51,AA,7380,,
89,"Istidina, mg",25,AA,7380,,
90,"Alanina, mg",29,AA,7380,,
91,"Acido aspartico, mg",84,AA,7380,,
92,"Acido glutammico, mg",143,AA,7380,,
93,"Glicina, mg",21,AA,7380,,
94,"Prolina, mg",23,AA,7380,,
95,"Serina, mg",33,AA,7380,,
96,ZUCCHERI,,,,,
