,0,1,2,3,4,5
1,Categoria merceologica: 10041 - frattaglie di bovino,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1204,,
6,"Energia, ricalcolata, kJ",597,86,,,
7,"Energia, Ric con fibra, kJ",597,86,,,
8,"Energia, ricalcolata, kcal",142,86,,,
9,"Energia, Ric con fibra, kcal",142,86,,,
10,"Proteine totali, g",20.0,AO,115320,,
11,"Proteine animali, g",20.0,AO,115320,,
12,"Proteine vegetali, g",0.0,AO,115320,,
13,"Lipidi totali, g",4.4,02,1204,,
14,"Lipidi animali, g",4.4,02,1204,,
15,"Lipidi vegetali, g",0.0,02,1204,,
16,"Colesterolo, mg",191,AO,115320,,
17,"Carboidrati disponibili (MSE), g",5.9,02,1204,,
18,"Amido (MSE), g",0.0,02,1204,,
19,"Carboidrati solubili (MSE), g",5.9,02,1204,,
20,"Fibra alimentare totale, g",0.0,02,1204,,
21,"Alcol, g",0.0,02,1204,,
22,"Acqua, g",70.0,02,1204,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",8.8,02,1204,,
25,"Calcio, mg",7,02,1204,,
26,"Sodio, mg",81,02,1204,,
27,"Potassio, mg",320,02,1204,,
28,"Fosforo, mg",350,02,1204,,
29,"Zinco, mg",6.00,AO,115320,,
30,"Magnesio, mg",18,AO,115320,,
31,"Rame, mg",3.70,AO,115320,,
32,"Selenio, µg",42.0,AO,115320,,
33,"Cloro, mg",90,T,415,6,"""Liver, Ox raw"" acqua=68.6g, prot=21.1g, lip=7.8g"
34,"Iodio, µg",13,T,415,6,
35,"Manganese, mg",0.37,T,415,6,
36,"Zolfo, mg",260,Y,6810,2,"""Liver beef"" acqua 67, prot 19, lip 6"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.26,02,1204,,
39,"Vitamina B2, Riboflavina, mg",3.30,02,1204,,
40,"Vitamina C, mg",31,02,1204,,
41,"Niacina, mg",13.50,02,1204,,
42,"Vitamina B6, mg",0.83,T,415,6,
43,"Folati totali, µg",330,T,415,6,
44,"Acido pantotenico, mg",8.10,T,415,6,
45,"Biotina, µg",33.0,T,415,6,
46,"Vitamina B12, µg",110.0,T,415,6,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",16500,02,1204,,
50,"Retinolo, µg",16207,02,1204,3B,T/415 R=14200mcg C=1540mcg
51,"ß-carotene eq., µg",1758,02,1204,3B,
52,"Vitamina E (ATE), mg",0.24,T,415,1,vitE=0.42mg
53,"Vitamina D, µg",0.62,T,415,1,vitD=1.1mcg
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",1.34,AO,115320,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AO,115320,,
57,"Acido laurico, g",0.00,AO,115320,,
58,"Acido miristico, g",0.02,AO,115320,,
59,"Acido palmitico, g",0.54,AO,115320,,
60,"Acido stearico, g",0.76,AO,115320,,
61,"Acido arachidico, g",0.00,AO,115320,,
62,"Acido beenico, g",0.00,AO,115320,,
63,"Acidi grassi monoinsaturi totali, g",0.77,AO,115320,,
64,"Acido miristoleico, g",0.00,AO,115320,,
65,"Acido palmitoleico, g",0.06,AO,115320,,
66,"Acido oleico, g",0.68,AO,115320,,
67,"Acidi eicosenoico, g",0.00,AO,115320,,
68,"Acido erucico, g",0.00,AO,115320,,
69,"Acidi grassi polinsaturi totali, g",1.13,AO,115320,,
70,"Acido linoleico, g",0.49,AO,115320,,
71,"Acido linolenico, g",0.05,AO,115320,,
72,"Acido arachidonico, g",0.30,AO,115320,,
73,"Acido eicosapentaenoico (EPA), g",0.01,AO,115320,,
74,"Acido decosaesaenoico (DHA), g",0.08,AO,115320,,
75,"Altri acidi grassi polinsaturi, g",0.20,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",310,AO,115320,,
78,"Treonina, mg",936,AO,115320,,
79,"Isoleucina, mg",1070,AO,115320,,
80,"Leucina, mg",1886,AO,115320,,
81,"Lisina, mg",1530,AO,115320,,
82,"Metionina, mg",470,AO,115320,,
83,"Cistina, mg",220,AO,115320,,
84,"Fenilalanina, mg",1040,AO,115320,,
85,"Tirosina, mg",650,AO,115320,,
86,"Valina, mg",1292,AO,115320,,
87,"Arginina, mg",1230,AO,115320,,
88,"Istidina, mg",536,AO,115320,,
89,"Alanina, mg",1280,AO,115320,,
90,"Acido aspartico, mg",1894,AO,115320,,
91,"Acido glutammico, mg",2560,AO,115320,,
92,"Glicina, mg",1220,AO,115320,,
93,"Serina, mg",1060,AO,115320,,
94,ZUCCHERI,,,,,
95,"Glucosio, g",2.9,87,,,
96,"Fruttosio, g",0.0,87,,,
97,"Galattosio, g",0.0,87,,,
98,"Saccarosio (MSE), g",0.0,87,,,
99,"Maltosio (MSE), g",0.0,87,,,
100,"Lattosio (MSE), g",0.0,87,,,
