,0,1,2,3,4,5
1,"Categoria merceologica: 6003 - farine lattee, latte condensato e in polvere",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1605,,
6,"Energia, ricalcolata, kJ",1385,86,,,
7,"Energia, Ric con fibra, kJ",1385,86,,,
8,"Energia, ricalcolata, kcal",328,86,,,
9,"Energia, Ric con fibra, kcal",328,86,,,
10,"Proteine totali, g",87,02,1605,,
11,"Proteine animali, g",87,02,1605,,
12,"Proteine vegetali, g",00,02,1605,,
13,"Lipidi totali, g",90,02,1605,,
14,"Lipidi animali, g",90,02,1605,,
15,"Lipidi vegetali, g",00,02,1605,,
16,"Colesterolo, mg",34,02,1605,,
17,"Carboidrati disponibili (MSE), g",565,02,1605,,
18,"Amido (MSE), g",00,02,1605,,
19,"Carboidrati solubili (MSE), g",565,02,1605,,
20,"Fibra alimentare totale, g",00,02,1605,,
21,"Alcol, g",00,02,1605,,
22,"Acqua, g",265,02,1605,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",02,02,1605,,
25,"Calcio, mg",293,02,1605,,
26,"Sodio, mg",130,02,1605,,
27,"Potassio, mg",390,02,1605,,
28,"Fosforo, mg",235,02,1605,,
29,"Zinco, mg",100,08,29,6,"""Condensed milk, whole, sweetened"" acqua 25.9g prot 8,5, lip 10,1, GS=GD=55.5"
30,"Magnesio, mg",29,08,29,6,
31,"Rame, mg",tr,08,29,6,
32,"Selenio, µg",30,08,29,6,
33,"Cloro, mg",230,08,29,6,
34,"Iodio, µg",74,08,29,6,
35,"Manganese, mg",tr,08,29,6,
36,"Zolfo, mg",81,08,29,6,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",009,02,1605,,
39,"Vitamina B2, Riboflavina, mg",043,02,1605,,
40,"Vitamina C, mg",3,02,1605,,
41,"Niacina, mg",020,02,1605,,
42,"Vitamina B6, mg",007,08,29,6,
43,"Folati totali, µg",15,08,29,6,
44,"Acido pantotenico, mg",085,08,29,6,
45,"Biotina, µg",39,08,29,6,
46,"Vitamina B12, µg",07,08,29,6,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",108,08,29,3B,In tabella INN Ret 99µg
50,"Retinolo, µg",98,08,29,1,Ret 110 µg
51,"ß-carotene eq., µg",62,08,29,1,Caroteni 70µg
52,"Vitamina E (ATE), mg",017,08,29,1,vitE 0.19mg
53,"Vitamina D, µg",481,08,29,1,vitD 5.4µg
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",479,AO,135510,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",070,AO,135510,,
57,"Acido laurico, g",027,AO,135510,,
58,"Acido miristico, g",085,AO,135510,,
59,"Acido palmitico, g",197,AO,135510,,
60,"Acido stearico, g",085,AO,135510,,
61,"Acido arachidico, g",000,AO,135510,,
62,"Acido beenico, g",000,AO,135510,,
63,"Acidi grassi monoinsaturi totali, g",255,AO,135510,,
64,"Acido miristoleico, g",011,AO,135510,,
65,"Acido palmitoleico, g",020,AO,135510,,
66,"Acido oleico, g",210,AO,135510,,
67,"Acidi eicosenoico, g",000,AO,135510,,
68,"Acido erucico, g",000,AO,135510,,
69,"Acidi grassi polinsaturi totali, g",023,AO,135510,,
70,"Acido linoleico, g",011,AO,135510,,
71,"Acido linolenico, g",012,AO,135510,,
72,"Acido arachidonico, g",000,AO,135510,,
73,"Acido eicosapentaenoico (EPA), g",000,AO,135510,,
74,"Acido decosaesaenoico (DHA), g",000,AO,135510,,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",132,AA,135010,3A,"""Latte intero""prot. orig.3.3,trypto50, threon164, isoleu192, leucine355, lysine272, methion81, cystine37, phenilal176, tyrosine142, valine233, arginine105, histidine93, alanine119, aspart ac269, glutam ac771, glycine70, proline371, serine203"
78,"Treonina, mg",432,AA,135010,,
79,"Isoleucina, mg",506,AA,135010,,
80,"Leucina, mg",936,AA,135010,,
81,"Lisina, mg",717,AA,135010,,
82,"Metionina, mg",214,AA,135010,,
83,"Cistina, mg",98,AA,135010,,
84,"Fenilalanina, mg",464,AA,135010,,
85,"Tirosina, mg",374,AA,135010,,
86,"Valina, mg",614,AA,135010,,
87,"Arginina, mg",277,AA,135010,,
88,"Istidina, mg",245,AA,135010,,
89,"Alanina, mg",314,AA,135010,,
90,"Acido aspartico, mg",709,AA,135010,,
91,"Acido glutammico, mg",2033,AA,135010,,
92,"Glicina, mg",185,AA,135010,,
93,"Prolina, mg",978,AA,135010,,
94,"Serina, mg",535,AA,135010,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",00,08,29,3B,
97,"Fruttosio, g",00,08,29,3B,
98,"Galattosio, g",00,08,29,3B,
99,"Saccarosio (MSE), g",440,08,29,3B,Sacc=43.2g
100,"Maltosio (MSE), g",00,08,29,3B,
101,"Lattosio (MSE), g",125,08,29,3B,Latt=12.3g
