,0,1,2,3,4,5
1,"Note Alimento: ingredienti: mais, fagioli, piselli, carote NB: alcuni valori sono stati approx.",,,,,
2,Categoria merceologica: 3000 - verdure e legumi misti,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,21,11583,,
7,"Energia, ricalcolata, kJ",227,86,,,
8,"Energia, Ric con fibra, kJ",259,86,,,
9,"Energia, ricalcolata, kcal",53,86,,,
10,"Energia, Ric con fibra, kcal",61,86,,,
11,"Proteine totali, g",3.3,21,11583,,
12,"Proteine animali, g",0.0,21,11583,,
13,"Proteine vegetali, g",3.3,21,11583,,
14,"Lipidi totali, g",0.5,21,11583,,
15,"Lipidi animali, g",0.0,21,11583,,
16,"Lipidi vegetali, g",0.5,21,11583,,
17,"Colesterolo, mg",0,21,11583,,
18,"Carboidrati disponibili (MSE), g",9.5,21,11583,,GD= GD tot - fibra GD tot =13.46g
19,"Amido (MSE), g",5.9,86,,,
20,"Carboidrati solubili (MSE), g",3.5,86,,,"per GS e amido STIMA ricavata dalla media aritmetica dei valori di GD, GS e amido delle seguenti voci: mais dolce (cod 9039), fagioli in scatola (cod 100139), piselli in scatola (cod 100141), carote in scatola (MC cod 207). GD=11g, GS=4.1g, amido=6.8g"
21,"Fibra alimentare totale, g",4.0,21,11583,,espressa come fibra totale
22,"Alcol, g",0.0,21,11583,,
23,"Acqua, g",82.1,21,11583,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",1.0,21,11583,,
26,"Calcio, mg",25,21,11583,,
27,"Sodio, mg",47,21,11583,,
28,"Potassio, mg",212,21,11583,,
29,"Fosforo, mg",59,21,11583,,
30,"Zinco, mg",0.50,21,11583,,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",0.12,21,11583,,
33,"Vitamina B2, Riboflavina, mg",0.09,21,11583,,
34,"Vitamina C, mg",10,21,11583,,
35,"Niacina, mg",1.25,21,11583,,
36,"Vitamina B6, mg",0.10,21,11583,,
37,"Folati totali, µg",29,21,11583,,espresso come Folacina
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",508,21,11583,,
41,"Retinolo, µg",0,21,11583,,
42,"ß-carotene eq., µg",3048,21,11583,,CALC
43,"Vitamina E (ATE), mg",0.30,21,11583,,
44,"Vitamina D, µg",0.00,21,11583,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",0.10,21,11583,,
47,"Acidi grassi monoinsaturi totali, g",0.03,21,11583,,
48,"Acido oleico, g",0.03,21,11583,,
49,"Acidi grassi polinsaturi totali, g",0.24,21,11583,,
50,"Acido linoleico, g",0.17,21,11583,,
51,"Acido linolenico, g",0.06,21,11583,,
52,"Altri acidi grassi polinsaturi, g",0.01,86,,,
