,0,1,2,3,4,5
1,Note Alimento: nota INN: composizione media tra germe di grano duro e germe di grano tenero,,,,,
2,"Categoria merceologica: 8003 - fiocchi, pop corn, crusca (anche in compresse) soffiati",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,74,,La quantita' di germe rivavabile da 100g di grano si aggira intorno all'1.5%
7,"Energia, ricalcolata, kJ",1726,86,,,
8,"Energia, Ric con fibra, kJ",1851,86,,,
9,"Energia, ricalcolata, kcal",408,86,,,
10,"Energia, Ric con fibra, kcal",439,86,,,
11,"Proteine totali, g",280,02,74,,
12,"Proteine animali, g",00,02,74,,
13,"Proteine vegetali, g",280,02,74,,
14,"Lipidi totali, g",100,02,74,,
15,"Lipidi animali, g",00,02,74,,
16,"Lipidi vegetali, g",100,02,74,,
17,"Colesterolo, mg",0,02,74,,
18,"Carboidrati disponibili (MSE), g",550,02,74,,
19,"Amido (MSE), g",353,07,34,,
20,"Carboidrati solubili (MSE), g",197,07,34,,"per GS ed amido RIPR sul contenuto di GD GD=44.7g, GS=16g, amido=28.7g per i nutrienti 07/34 non RIPR acqua=11.7g, prot=26.7g, lip=9.2g"
21,"Fibra alimentare totale, g",156,07,34,,metodo Englyst
22,"Alcol, g",00,02,74,,
23,"Acqua, g",100,02,74,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",100,02,74,,nota INN: variabile dal 1.5 al 15.5%
26,"Calcio, mg",0,02,74,,
27,"Sodio, mg",3,02,74,,
28,"Potassio, mg",827,02,74,,
29,"Fosforo, mg",1100,02,74,,
30,"Zinco, mg",1700,07,34,,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",244,02,74,,
33,"Vitamina B2, Riboflavina, mg",061,02,74,,
34,"Vitamina C, mg",0,07,34,,
35,"Niacina, mg",620,02,74,,
36,"Vitamina B6, mg",330,07,34,,
37,"Folati totali, µg",331,07,34,,
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",240,02,74,,
41,"Retinolo, µg",0,02,74,,
42,"ß-carotene eq., µg",1440,02,74,,CALC
43,"Vitamina E (ATE), mg",2200,07,34,,
44,"Vitamina D, µg",000,02,74,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",172,30,20078,,RIPR lip=9.7g saturi=1.665g 18:1=1.332g mono=1.365g 18:2=5.287g 18:3=0.723g altri PUFA=0 PUFA=6.01g
47,"Acidi grassi monoinsaturi totali, g",141,30,20078,,
48,"Acido oleico, g",137,30,20078,,
49,"Acidi grassi polinsaturi totali, g",620,30,20078,,
50,"Acido linoleico, g",545,30,20078,,
51,"Acido linolenico, g",075,30,20078,,
52,"Altri acidi grassi polinsaturi, g",000,86,,,
