,0,1,2,3,4,5
1,Categoria merceologica: 3001 - legumi,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,202,,
6,"Energia, ricalcolata, kJ",1321,86,,,
7,"Energia, Ric con fibra, kJ",1457,86,,,
8,"Energia, ricalcolata, kcal",311,86,,,
9,"Energia, Ric con fibra, kcal",345,86,,,
10,"Proteine totali, g",23.6,02,202,,
11,"Proteine animali, g",0.0,02,202,,
12,"Proteine vegetali, g",23.6,02,202,,
13,"Lipidi totali, g",2.5,02,202,,
14,"Lipidi animali, g",0.0,02,202,,
15,"Lipidi vegetali, g",2.5,02,202,,
16,"Colesterolo, mg",0,02,202,,
17,"Carboidrati disponibili (MSE), g",51.7,02,202,,
18,"Amido (MSE), g",47.7,D,,,
19,"Carboidrati solubili (MSE), g",4.0,02,202,,
20,"Fibra alimentare totale, g",17.0,02,202,,
21,"Alcol, g",0.0,02,202,,
22,"Acqua, g",10.7,02,202,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",6.7,02,202,,
25,"Calcio, mg",137,02,202,,
26,"Sodio, mg",4,02,202,,
27,"Potassio, mg",1445,02,202,,
28,"Fosforo, mg",437,02,202,,
29,"Zinco, mg",3.40,03,3004,,non RIPR acqua=14g
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",0.40,02,202,,
32,"Vitamina B2, Riboflavina, mg",0.17,02,202,,
33,"Vitamina C, mg",3,02,202,,
34,"Niacina, mg",2.30,02,202,,
35,"Vitamina B6, mg",0.40,09,109,,non RIPR acqua=11.2g
36,"Folati totali, µg",130,09,109,,non RIPR acqua=11.2g
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",3,02,202,,
40,"Retinolo, µg",0,02,202,,
41,"ß-carotene eq., µg",18,02,202,,
42,"Vitamina E (ATE), mg",0.93,09,109,,RIPR vitE = 0.52mg; lip = 1.4g acqua = 11.2g fonte 42 vitE = 0.4mg
43,"Vitamina D, µg",0.00,09,109,,non RIPR acqua=11.2g
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",0.50,02,202,,"EPIC: fonte 26, saturi tot = 0.36g"
46,"Acidi grassi monoinsaturi totali, g",0.19,02,202,,"EPIC: fonte 26, monoinsaturi tot = 0.19g"
47,"Acido oleico, g",0.19,02,202,,
48,"Acidi grassi polinsaturi totali, g",1.20,02,202,,"EPIC: fonte 26, polinsaturi tot = 1.38g"
49,"Acido linoleico, g",0.58,02,202,,
50,"Acido linolenico, g",0.62,02,202,,
51,"Altri acidi grassi polinsaturi, g",0.00,86,,,
