,0,1,2,3,4,5
1,Note Alimento: sinonimo: cicoria belga,,,,,
2,Categoria merceologica: 2008 - verdure a foglia (insalata),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,321,,
7,"Energia, ricalcolata, kJ",74,86,,,
8,"Energia, Ric con fibra, kJ",79,86,,,
9,"Energia, ricalcolata, kcal",18,86,,,
10,"Energia, Ric con fibra, kcal",19,86,,,
11,"Proteine totali, g",07,02,321,,
12,"Proteine animali, g",00,02,321,,
13,"Proteine vegetali, g",07,02,321,,
14,"Lipidi totali, g",03,02,321,,
15,"Lipidi animali, g",00,02,321,,
16,"Lipidi vegetali, g",03,02,321,,
17,"Colesterolo, mg",0,02,321,,
18,"Carboidrati disponibili (MSE), g",32,02,321,,
19,"Amido (MSE), g",00,02,321,,
20,"Carboidrati solubili (MSE), g",32,02,321,,
21,"Fibra alimentare totale, g",06,02,321,,
22,"Alcol, g",00,02,321,,
23,"Acqua, g",943,02,321,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",03,02,321,,
26,"Calcio, mg",18,02,321,,
27,"Sodio, mg",1,09,225,6,"Chicory, raw acqua=94.3g"
28,"Potassio, mg",170,09,225,6,
29,"Fosforo, mg",26,02,321,,
30,"Zinco, mg",020,09,225,6,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",004,02,321,,
33,"Vitamina B2, Riboflavina, mg",003,02,321,,
34,"Vitamina C, mg",3,02,321,,
35,"Niacina, mg",030,02,321,,
36,"Vitamina B6, mg",001,09,225,6,
37,"Folati totali, µg",14,09,225,6,
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",10,02,321,,
41,"Retinolo, µg",0,02,321,,
42,"ß-carotene eq., µg",60,02,321,,CALC
43,"Vitamina E (ATE), mg",226,21,11152,2,
44,"Vitamina D, µg",000,02,321,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",007,21,11151,,RIPR lip=0.1g saturi=0.024g 18:1=0.002g mono=0.002g 18:2=0.037g 18:3=0.006g altri PUFA=0.001g (per diff) PUFA=0.044g
47,"Acidi grassi monoinsaturi totali, g",001,21,11151,,
48,"Acido oleico, g",001,21,11151,,
49,"Acidi grassi polinsaturi totali, g",013,21,11151,,
50,"Acido linoleico, g",011,21,11151,,
51,"Acido linolenico, g",002,21,11151,,
52,"Altri acidi grassi polinsaturi, g",000,86,,,
