,0,1,2,3,4,5
1,Categoria merceologica: 7001 - formaggi e latticini,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,AO,160810,,
6,"Energia, ricalcolata, kJ",739,86,,,
7,"Energia, Ric con fibra, kJ",739,86,,,
8,"Energia, ricalcolata, kcal",178,86,,,
9,"Energia, Ric con fibra, kcal",178,86,,,
10,"Proteine totali, g",119,AO,160810,,
11,"Proteine animali, g",119,AO,160810,,
12,"Proteine vegetali, g",00,AO,160810,,
13,"Lipidi totali, g",143,AO,160810,,
14,"Lipidi animali, g",143,AO,160810,,
15,"Lipidi vegetali, g",00,AO,160810,,
16,"Colesterolo, mg",59,89,999033,3A,"Alimento completato con ricetta: ""Caciotta romana di pecora"" (codice BDA 1703) 50g e ""Ricotta di pecora"" (codice BDA 1723) 50g"
17,"Carboidrati disponibili (MSE), g",05,AO,160810,,
18,"Amido (MSE), g",00,AO,160810,,
19,"Carboidrati solubili (MSE), g",05,AO,160810,,
20,"Fibra alimentare totale, g",00,AO,160810,,
21,"Alcol, g",00,AO,160810,,
22,"Acqua, g",684,AO,160810,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",12,89,999033,,
25,"Calcio, mg",396,AO,160810,,
26,"Sodio, mg",988,89,999033,,
27,"Potassio, mg",96,89,999033,,
28,"Fosforo, mg",240,AO,160810,,
29,"Zinco, mg",312,89,999033,,
30,"Magnesio, mg",29,89,999033,,
31,"Rame, mg",003,89,999033,,
32,"Selenio, µg",92,89,999033,,
33,"Cloro, mg",698,89,999033,,
34,"Iodio, µg",14,89,999033,,
35,"Manganese, mg",001,89,999033,,
36,"Zolfo, mg",79,89,999033,,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",003,89,999033,,
39,"Vitamina B2, Riboflavina, mg",033,89,999033,,
40,"Vitamina C, mg",tr,AO,160810,,
41,"Niacina, mg",042,89,999033,,
42,"Vitamina B6, mg",005,89,999033,,
43,"Folati totali, µg",7,89,999033,,
44,"Acido pantotenico, mg",035,89,999033,,
45,"Biotina, µg",15,89,999033,,
46,"Vitamina B12, µg",11,89,999033,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",158,89,999033,,
50,"Retinolo, µg",149,89,999033,,
51,"ß-carotene eq., µg",56,89,999033,,
52,"Vitamina E (ATE), mg",047,89,999033,,
53,"Vitamina D, µg",035,89,999033,,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",910,89,999033,3A,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",151,89,999033,3A,
57,"Acido laurico, g",058,89,999033,3A,
58,"Acido miristico, g",167,89,999033,3A,
59,"Acido palmitico, g",376,89,999033,3A,
60,"Acido stearico, g",118,89,999033,3A,
61,"Acido arachidico, g",000,89,999033,3A,
62,"Acido beenico, g",000,89,999033,3A,
63,"Acidi grassi monoinsaturi totali, g",385,89,999033,3A,
64,"Acido miristoleico, g",001,89,999033,3A,
65,"Acido palmitoleico, g",021,89,999033,3A,
66,"Acido oleico, g",340,89,999033,3A,
67,"Acidi eicosenoico, g",000,89,999033,3A,
68,"Acido erucico, g",000,89,999033,3A,
69,"Acidi grassi polinsaturi totali, g",047,89,999033,3A,
70,"Acido linoleico, g",022,89,999033,3A,
71,"Acido linolenico, g",024,89,999033,3A,
72,"Acido arachidonico, g",000,89,999033,3A,
73,"Acido eicosapentaenoico (EPA), g",000,89,999033,3A,
74,"Acido decosaesaenoico (DHA), g",000,89,999033,3A,
75,"Altri acidi grassi polinsaturi, g",001,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",142,89,999033,3A,
78,"Treonina, mg",448,89,999033,3A,
79,"Isoleucina, mg",623,89,999033,3A,
80,"Leucina, mg",1225,89,999033,3A,
81,"Lisina, mg",956,89,999033,3A,
82,"Metionina, mg",335,89,999033,3A,
83,"Cistina, mg",108,89,999033,3A,
84,"Fenilalanina, mg",563,89,999033,3A,
85,"Tirosina, mg",597,89,999033,3A,
86,"Valina, mg",816,89,999033,3A,
87,"Arginina, mg",327,89,999033,3A,
88,"Istidina, mg",281,89,999033,3A,
89,"Alanina, mg",424,89,999033,3A,
90,"Acido aspartico, mg",889,89,999033,3A,
91,"Acido glutammico, mg",2288,89,999033,3A,
92,"Glicina, mg",215,89,999033,3A,
93,"Prolina, mg",1225,89,999033,3A,
94,"Serina, mg",571,89,999033,3A,
95,ZUCCHERI,,,,,
96,"Glucosio, g",00,89,999033,3A,
97,"Fruttosio, g",00,89,999033,3A,
98,"Galattosio, g",01,89,999033,3A,
99,"Saccarosio (MSE), g",00,89,999033,3A,
100,"Maltosio (MSE), g",00,89,999033,3A,
101,"Lattosio (MSE), g",04,89,999033,3A,
