,0,1,2,3,4,5
1,Categoria merceologica: 10003 - insaccati e salumi,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,H,,,
6,"Energia, ricalcolata, kJ",1314,86,,,
7,"Energia, Ric con fibra, kJ",1314,86,,,
8,"Energia, ricalcolata, kcal",317,86,,,
9,"Energia, Ric con fibra, kcal",317,86,,,
10,"Proteine totali, g",147,H,,,
11,"Proteine animali, g",147,H,,,
12,"Proteine vegetali, g",00,H,,,
13,"Lipidi totali, g",281,H,,,
14,"Lipidi animali, g",281,H,,,
15,"Lipidi vegetali, g",00,H,,,
16,"Colesterolo, mg",70,H,,,
17,"Carboidrati disponibili (MSE), g",15,H,,,nota INN: ottenuti per differenza
18,"Amido (MSE), g",00,H,,,
19,"Carboidrati solubili (MSE), g",15,H,,,
20,"Fibra alimentare totale, g",00,H,,,
21,"Alcol, g",00,H,,,
22,"Acqua, g",523,H,,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",14,AA,110200,,
25,"Calcio, mg",9,AA,110200,,
26,"Sodio, mg",506,AA,110200,,
27,"Potassio, mg",130,AA,110200,,
28,"Fosforo, mg",180,H,,,
29,"Zinco, mg",080,AA,110200,,
30,"Magnesio, mg",8,AA,110200,,
31,"Rame, mg",008,K,107,2,"""Mortadella"" acqua 48,3, prot 14,2, lip 30,1"
32,"Selenio, µg",22,AA,110200,,
33,"Cloro, mg",1160,K,109,2,"""Polony"" acqua 52g, prot 9.4g, lip 21.1g"
34,"Iodio, µg",5,Y,6130,2,"""Pork canned"" acqua 50, prot 14, lip 32"
35,"Manganese, mg",005,K,107,2,
36,"Zolfo, mg",140,Y,6130,2,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",019,H,,,
39,"Vitamina B2, Riboflavina, mg",026,H,,,
40,"Vitamina C, mg",tr,AO,110200,,
41,"Niacina, mg",360,H,,,
42,"Vitamina B6, mg",012,K,107,2,
43,"Folati totali, µg",4,K,109,2,
44,"Acido pantotenico, mg",050,K,109,2,
45,"Biotina, µg",tr,K,109,2,
46,"Vitamina B12, µg",20,K,107,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",0,AO,110200,,
50,"Retinolo, µg",0,AO,110200,,
51,"ß-carotene eq., µg",0,AO,110200,,
52,"Vitamina E (ATE), mg",009,K,109,2,
53,"Vitamina D, µg",tr,04,519,2,"""Polony"" acqua 52g, prot 9.4g, lip 21.1g"
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",925,AO,110200,3B,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AO,110200,3B,
57,"Acido laurico, g",000,AO,110200,3B,
58,"Acido miristico, g",041,AO,110200,3B,
59,"Acido palmitico, g",570,AO,110200,3B,
60,"Acido stearico, g",310,AO,110200,3B,
61,"Acido arachidico, g",004,AO,110200,3B,
62,"Acido beenico, g",000,AO,110200,3B,
63,"Acidi grassi monoinsaturi totali, g",1280,AO,110200,,
64,"Acido miristoleico, g",000,AO,110200,3B,
65,"Acido palmitoleico, g",060,AO,110200,3B,
66,"Acido oleico, g",1172,AO,110200,3B,
67,"Acidi eicosenoico, g",000,AO,110200,3B,
68,"Acido erucico, g",000,AO,110200,3B,
69,"Acidi grassi polinsaturi totali, g",394,AO,110200,3B,
70,"Acido linoleico, g",347,AO,110200,3B,
71,"Acido linolenico, g",017,AO,110200,3B,
72,"Acido arachidonico, g",022,AO,110200,3B,
73,"Acido eicosapentaenoico (EPA), g",000,AO,110200,3B,
74,"Acido decosaesaenoico (DHA), g",000,AO,110200,3B,
75,"Altri acidi grassi polinsaturi, g",008,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",146,AA,110200,,
78,"Treonina, mg",614,AA,110200,,
79,"Isoleucina, mg",713,AA,110200,,
80,"Leucina, mg",1207,AA,110200,,
81,"Lisina, mg",1189,AA,110200,,
82,"Metionina, mg",401,AA,110200,,
83,"Cistina, mg",159,AA,110200,,
84,"Fenilalanina, mg",569,AA,110200,,
85,"Tirosina, mg",467,AA,110200,,
86,"Valina, mg",758,AA,110200,,
87,"Arginina, mg",882,AA,110200,,
88,"Istidina, mg",464,AA,110200,,
89,"Alanina, mg",942,AA,110200,,
90,"Acido aspartico, mg",1507,AA,110200,,
91,"Acido glutammico, mg",2333,AA,110200,,
92,"Glicina, mg",1061,AA,110200,,
93,"Prolina, mg",794,AA,110200,,
94,"Serina, mg",614,AA,110200,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",15,87,,,
97,"Fruttosio, g",00,87,,,
98,"Galattosio, g",00,87,,,
99,"Saccarosio (MSE), g",00,87,,,
100,"Maltosio (MSE), g",00,87,,,
101,"Lattosio (MSE), g",00,87,,,
