,0,1,2,3,4,5
1,Categoria merceologica: 6002 - yogurt,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1633,,
6,"Energia, ricalcolata, kJ",371,86,,,
7,"Energia, Ric con fibra, kJ",373,86,,,
8,"Energia, ricalcolata, kcal",88,86,,,
9,"Energia, Ric con fibra, kcal",89,86,,,
10,"Proteine totali, g",28,02,1633,,
11,"Proteine animali, g",28,02,1633,,
12,"Proteine vegetali, g",00,02,1633,,
13,"Lipidi totali, g",33,02,1633,,
14,"Lipidi animali, g",33,02,1633,,
15,"Lipidi vegetali, g",00,02,1633,,
16,"Colesterolo, mg",7,02,1633,,
17,"Carboidrati disponibili (MSE), g",126,02,1633,,
18,"Amido (MSE), g",00,02,1633,,
19,"Carboidrati solubili (MSE), g",126,02,1633,,
20,"Fibra alimentare totale, g",02,03,1019,2,"""Yogurt magro alla frutta""acqua=77g, lip=1.6g, prot=3.4g, GD=19.3g"
21,"Alcol, g",00,02,1633,,
22,"Acqua, g",810,02,1633,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",01,02,1630,2,"""Yogurt intero""acqua=87g, prot 3.5g, GD 3.6g, lip.=3.9g"
25,"Calcio, mg",111,02,1630,2,
26,"Sodio, mg",48,02,1630,2,
27,"Potassio, mg",150,02,1630,2,
28,"Fosforo, mg",87,02,1630,2,
29,"Zinco, mg",050,08,185,2,"""Whole milk yogurt, fruit"" acqua=73.1g, prot 5.1g, GD 15.7g, GS 15.7g, lip=2.8g"
30,"Magnesio, mg",16,08,185,2,
31,"Rame, mg",tr,08,185,2,
32,"Selenio, µg",10,08,185,2,
33,"Cloro, mg",150,08,185,2,
34,"Iodio, µg",48,08,185,2,
35,"Manganese, mg",tr,08,185,2,
36,"Zolfo, mg",23,08,185,2,
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",003,02,1630,2,
39,"Vitamina B2, Riboflavina, mg",016,02,1630,2,
40,"Vitamina C, mg",1,02,1630,2,
41,"Niacina, mg",010,02,1630,2,
42,"Vitamina B6, mg",007,08,185,2,
43,"Folati totali, µg",10,08,185,2,
44,"Acido pantotenico, mg",030,08,185,2,
45,"Biotina, µg",20,08,185,2,
46,"Vitamina B12, µg",01,08,185,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",33,03,1017,3A,"""Yogurt da latte intero"" acqua=85g, lip=3.6g. In tabella RE 38µg"
50,"Retinolo, µg",30,03,1017,2,
51,"ß-carotene eq., µg",15,03,1017,2,
52,"Vitamina E (ATE), mg",005,08,185,2,
53,"Vitamina D, µg",004,08,185,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",071,AO,150500,3A,"Yogurt da latte intero alla frutta lip 2.8AcGrSaturiTot0.6, SommaAcButirrico,caproico,caprilico,caprico0.09, AcLaurico0.03, AcMiristico0.11, AcPalmitico0.25, AcStearico0.11, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot0.31, AcMiristoleico0.01, AcPalmitoleico0.03, AcOleico0.26, AcEicosenoico0, AcErucico0, AcGrPolinstauriTot0.02, AcLinoleico0.01, AcLinolenico0.01, AcArachidonico0, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",011,AO,150500,3A,
57,"Acido laurico, g",004,AO,150500,3A,
58,"Acido miristico, g",013,AO,150500,3A,
59,"Acido palmitico, g",030,AO,150500,3A,
60,"Acido stearico, g",013,AO,150500,3A,
61,"Acido arachidico, g",000,AO,150500,3A,
62,"Acido beenico, g",000,AO,150500,3A,
63,"Acidi grassi monoinsaturi totali, g",037,AO,150500,3A,
64,"Acido miristoleico, g",001,AO,150500,3A,
65,"Acido palmitoleico, g",004,AO,150500,3A,
66,"Acido oleico, g",031,AO,150500,3A,
67,"Acidi eicosenoico, g",000,AO,150500,3A,
68,"Acido erucico, g",000,AO,150500,3A,
69,"Acidi grassi polinsaturi totali, g",002,AO,150500,3A,
70,"Acido linoleico, g",001,AO,150500,3A,
71,"Acido linolenico, g",001,AO,150500,3A,
72,"Acido arachidonico, g",000,AO,150500,3A,
73,"Acido eicosapentaenoico (EPA), g",000,AO,150500,3A,
74,"Acido decosaesaenoico (DHA), g",000,AO,150500,3A,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",29,AA,150010,3A,"""Yogurt da latte intero"" prot. orig.3.8,trypto40, threon140, isoleu160, leucine300, lysine260, methion90, cystine30, phenilal170, tyrosine190, valine210, arginine110, histidine90, alanine110, aspart ac260, glutam ac640, glycine70, proline300, serine180"
78,"Treonina, mg",103,AA,150010,,
79,"Isoleucina, mg",118,AA,150010,,
80,"Leucina, mg",221,AA,150010,,
81,"Lisina, mg",192,AA,150010,,
82,"Metionina, mg",66,AA,150010,,
83,"Cistina, mg",22,AA,150010,,
84,"Fenilalanina, mg",125,AA,150010,,
85,"Tirosina, mg",140,AA,150010,,
86,"Valina, mg",155,AA,150010,,
87,"Arginina, mg",81,AA,150010,,
88,"Istidina, mg",66,AA,150010,,
89,"Alanina, mg",81,AA,150010,,
90,"Acido aspartico, mg",192,AA,150010,,
91,"Acido glutammico, mg",472,AA,150010,,
92,"Glicina, mg",52,AA,150010,,
93,"Prolina, mg",221,AA,150010,,
94,"Serina, mg",133,AA,150010,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",18,08,185,3A,Gluc=2.2g
97,"Fruttosio, g",14,08,185,3A,Frutt=1.8g
98,"Galattosio, g",11,08,185,3A,Gal=1.4gg
99,"Saccarosio (MSE), g",51,08,185,3A,Sacc=6.3g
100,"Maltosio (MSE), g",00,08,185,3A,Mal=0g
101,"Lattosio (MSE), g",32,08,185,3A,Latt=4g
