,0,1,2,3,4,5
1,"Note Alimento: Foramggio tipico del Veneto, prodotto con latte vaccino intero, a pasta dura, semicotta.",,,,,
2,Categoria merceologica: 7001 - formaggi e latticini,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,1716,,
7,"Energia, ricalcolata, kJ",1891,86,,,
8,"Energia, Ric con fibra, kJ",1891,86,,,
9,"Energia, ricalcolata, kcal",456,86,,,
10,"Energia, Ric con fibra, kcal",456,86,,,
11,"Proteine totali, g",307,02,1716,,
12,"Proteine animali, g",307,02,1716,,
13,"Proteine vegetali, g",00,02,1716,,
14,"Lipidi totali, g",364,02,1716,,
15,"Lipidi animali, g",364,02,1716,,
16,"Lipidi vegetali, g",00,02,1716,,
17,"Colesterolo, mg",100,08,164,2,"""Gruyère"" acqua 35, prot 27.2, lip 33.3, Gd=Tr."
18,"Carboidrati disponibili (MSE), g",14,AO,164400,,
19,"Amido (MSE), g",00,02,1716,,
20,"Carboidrati solubili (MSE), g",14,AO,164400,,
21,"Fibra alimentare totale, g",00,02,1716,,
22,"Alcol, g",00,02,1716,,
23,"Acqua, g",254,02,1716,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",03,08,164,2,
26,"Calcio, mg",1057,02,1716,,
27,"Sodio, mg",670,08,164,2,
28,"Potassio, mg",99,08,164,2,
29,"Fosforo, mg",610,08,164,2,
30,"Zinco, mg",230,08,164,2,
31,"Magnesio, mg",37,08,164,2,
32,"Rame, mg",013,08,164,2,
33,"Selenio, µg",120,08,134,2,"""Cheddar"" acqua 36, prot 24,9, lip 34,3"
34,"Cloro, mg",1040,08,164,2,
35,"Iodio, µg",39,08,134,2,
36,"Manganese, mg",tr,08,164,2,
37,"Zolfo, mg",200,08,164,2,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",003,02,1716,,
40,"Vitamina B2, Riboflavina, mg",068,02,1716,,
41,"Vitamina C, mg",tr,AO,164400,,
42,"Niacina, mg",040,02,1716,,
43,"Vitamina B6, mg",011,08,164,2,
44,"Folati totali, µg",12,08,164,2,
45,"Acido pantotenico, mg",035,08,164,2,
46,"Biotina, µg",15,08,164,2,
47,"Vitamina B12, µg",16,08,164,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",430,AI,,3A,"""Montasio"" acqua media 34, prot 25, lip 33"
51,"Retinolo, µg",413,AI,,2,
52,"ß-carotene eq., µg",100,AI,,2,
53,"Vitamina E (ATE), mg",058,08,164,2,
54,"Vitamina D, µg",025,08,164,2,
55,ACIDI GRASSI,,,,,
