,0,1,2,3,4,5
1,Categoria merceologica: 2008 - verdure a foglia (insalata),,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",72,02,339,,
6,"Energia, ricalcolata, kJ",53,86,,,
7,"Energia, Ric con fibra, kJ",77,86,,,
8,"Energia, ricalcolata, kcal",12,86,,,
9,"Energia, Ric con fibra, kcal",18,86,,,
10,"Proteine totali, g",14,02,339,,
11,"Proteine animali, g",00,02,339,,
12,"Proteine vegetali, g",14,02,339,,
13,"Lipidi totali, g",01,02,339,,
14,"Lipidi animali, g",00,02,339,,
15,"Lipidi vegetali, g",01,02,339,,
16,"Colesterolo, mg",0,02,339,,
17,"Carboidrati disponibili (MSE), g",16,02,339,,
18,"Amido (MSE), g",00,02,339,,
19,"Carboidrati solubili (MSE), g",16,02,339,,
20,"Fibra alimentare totale, g",30,02,339,,
21,"Alcol, g",00,02,339,,
22,"Acqua, g",940,02,339,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",03,02,339,,
25,"Calcio, mg",36,02,339,,
26,"Sodio, mg",7,03,6050,6,Radicchio acqua=94g
27,"Potassio, mg",180,03,6050,6,
28,"Fosforo, mg",30,02,339,,
29,"Zinco, mg",020,03,6050,6,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",007,02,339,,
32,"Vitamina B2, Riboflavina, mg",005,02,339,,
33,"Vitamina C, mg",10,02,339,,
34,"Niacina, mg",030,02,339,,
35,"Vitamina B6, mg",007,09,329,,B6=0.08mg
36,"Folati totali, µg",13,09,329,,folati=15mcg
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",tr,02,339,,
40,"Retinolo, µg",0,02,339,,
41,"ß-carotene eq., µg",tr,02,339,,CALC
42,"Vitamina E (ATE), mg",057,09,266,2,
43,"Vitamina D, µg",000,02,339,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",002,21,11152,,"RIPR riferito a Chicory, green, raw lip=0.3g saturi=0.073g 18:1=0.006g mono=0.006g 18:2=0.112g 18:3=0.019g altri PUFA=0 PUFA=0.131g"
46,"Acidi grassi monoinsaturi totali, g",tr,21,11152,,
47,"Acido oleico, g",tr,21,11152,,
48,"Acidi grassi polinsaturi totali, g",005,21,11152,,
49,"Acido linoleico, g",004,21,11152,,
50,"Acido linolenico, g",001,21,11152,,
51,"Altri acidi grassi polinsaturi, g",000,86,,,
