,0,1,2,3,4,5
1,"Note Alimento: Esistono in commercio alcuni latti arricchiti, generalmente con sali minerali (CA, FE, FL, ZN, CU e SE) e/o vitamine (vit A, D3, B1, B2, B6, B12) Per le integrazioni fonte 84: etichetta Latte MAMAN (Parmalat-aprile 2002, sito:www.parmalat.it). Quando presenti i dati in tab. i valori dell'etichetta sono stati riportati in nota.",,,,,
2,Categoria merceologica: 6001 - latte,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,03,1011,,
7,"Energia, ricalcolata, kJ",188,86,,,
8,"Energia, Ric con fibra, kJ",188,86,,,
9,"Energia, ricalcolata, kcal",45,86,,,
10,"Energia, Ric con fibra, kcal",45,86,,,
11,"Proteine totali, g",31,03,1011,,etichetta: prot=3.8g
12,"Proteine animali, g",31,03,1011,,
13,"Proteine vegetali, g",00,03,1011,,
14,"Lipidi totali, g",15,03,1011,,etichetta: lip=1.7g
15,"Lipidi animali, g",15,03,1011,,
16,"Lipidi vegetali, g",00,03,1011,,
17,"Colesterolo, mg",7,AO,135020,2,"""Latte PS Pastorizzato"" acqua 88,5, prot 3,5, lip 1.5, GD 5, colest.7"
18,"Carboidrati disponibili (MSE), g",50,03,1011,,etichetta:GD=5.7g
19,"Amido (MSE), g",00,03,1011,,
20,"Carboidrati solubili (MSE), g",50,03,1011,,
21,"Fibra alimentare totale, g",00,03,1011,,
22,"Alcol, g",00,03,1011,,
23,"Acqua, g",900,03,1011,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",01,03,1011,,etichetta: Fe=1.5mg
26,"Calcio, mg",110,03,1011,,etichetta: Ca=140mg
27,"Sodio, mg",46,03,1011,,
28,"Potassio, mg",170,03,1011,,
29,"Fosforo, mg",90,03,1011,,etichetta: P=105mg
30,"Zinco, mg",050,03,1011,,etichetta:Zn=1mg
31,"Magnesio, mg",18,84,,2,
32,"Rame, mg",003,03,1011,,
33,"Selenio, µg",16,AO,135020,2,
34,"Cloro, mg",100,08,8,2,"""Semi-skimmed milk, average"" acqua 89.8, prot 3.3, lip 1.6"
35,"Iodio, µg",15,08,8,2,
36,"Manganese, mg",tr,08,8,2,
37,"Zolfo, mg",31,08,8,2,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",010,03,1011,,
40,"Vitamina B2, Riboflavina, mg",015,03,1011,,
41,"Vitamina C, mg",15,84,,2,
42,"Niacina, mg",100,03,1011,,
43,"Vitamina B6, mg",024,84,,2,
44,"Folati totali, µg",80,84,,2,
45,"Acido pantotenico, mg",032,08,8,2,
46,"Biotina, µg",20,08,8,2,
47,"Vitamina B12, µg",04,84,,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",48,03,1011,3B,in tab RE=60mcg
51,"Retinolo, µg",42,03,1011,,
52,"ß-carotene eq., µg",36,03,1011,,
53,"Vitamina E (ATE), mg",200,84,,2,
54,"Vitamina D, µg",200,84,,2,solo vit D3
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",089,AO,135020,,"""Latte PS, pastorizzato"" lip=1.5g"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",001,AO,135020,6,
58,"Acido laurico, g",005,AO,135020,6,
59,"Acido miristico, g",017,AO,135020,6,
60,"Acido palmitico, g",045,AO,135020,6,
61,"Acido stearico, g",021,AO,135020,6,
62,"Acido arachidico, g",000,AO,135020,6,
63,"Acido beenico, g",000,AO,135020,6,
64,"Acidi grassi monoinsaturi totali, g",047,AO,135020,,
65,"Acido miristoleico, g",000,AO,135020,6,
66,"Acido palmitoleico, g",004,AO,135020,6,
67,"Acido oleico, g",043,AO,135020,,
68,"Acidi eicosenoico, g",000,AO,135020,6,
69,"Acido erucico, g",000,AO,135020,6,
70,"Acidi grassi polinsaturi totali, g",008,AO,135020,,
71,"Acido linoleico, g",005,AO,135020,,
72,"Acido linolenico, g",003,AO,135020,,
73,"Acido arachidonico, g",000,AO,135020,6,
74,"Acido eicosapentaenoico (EPA), g",000,AO,135020,6,
75,"Acido decosaesaenoico (DHA), g",000,AO,135020,6,
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",47,AO,135010,3A,"""Latte vacca intero pastorizzato"" prot. orig.3.3,trypto50, threon164, isoleu192, leucine355, lysine272, methion81, cystine37, phenilal176, tyrosine142, valine233, arginine105, histidine93, alanine119, aspart ac269, glutam ac771, glycine70, proline371, serine203"
79,"Treonina, mg",154,AO,135010,,
80,"Isoleucina, mg",180,AO,135010,,
81,"Leucina, mg",333,AO,135010,,
82,"Lisina, mg",256,AO,135010,,
83,"Metionina, mg",76,AO,135010,,
84,"Cistina, mg",35,AO,135010,,
85,"Fenilalanina, mg",165,AO,135010,,
86,"Tirosina, mg",133,AO,135010,,
87,"Valina, mg",219,AO,135010,,
88,"Arginina, mg",99,AO,135010,,
89,"Istidina, mg",87,AO,135010,,
90,"Alanina, mg",112,AO,135010,,
91,"Acido aspartico, mg",253,AO,135010,,
92,"Acido glutammico, mg",724,AO,135010,,
93,"Glicina, mg",66,AO,135010,,
94,"Prolina, mg",349,AO,135010,,
95,"Serina, mg",191,AO,135010,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",00,03,1011,,
98,"Fruttosio, g",00,87,,,
99,"Galattosio, g",00,87,,,
100,"Saccarosio (MSE), g",00,03,1011,,
101,"Maltosio (MSE), g",00,87,,,
102,"Lattosio (MSE), g",50,03,1011,,
