,0,1,2,3,4,5
1,Categoria merceologica: 11003 - pesci vertebrati (conservati sott’olio),,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",73,03,2814,,
6,"Energia, ricalcolata, kJ",827,86,,,
7,"Energia, Ric con fibra, kJ",827,86,,,
8,"Energia, ricalcolata, kcal",198,86,,,
9,"Energia, Ric con fibra, kcal",198,86,,,
10,"Proteine totali, g",223,03,2814,,
11,"Proteine animali, g",223,03,2814,,
12,"Proteine vegetali, g",00,03,2814,,
13,"Lipidi totali, g",121,03,2814,,
14,"Lipidi animali, g",98,72,1514,3A,
15,"Lipidi vegetali, g",23,72,1514,3A,
16,"Colesterolo, mg",140,03,2814,,
17,"Carboidrati disponibili (MSE), g",00,G,216,6,"""Sardines, canned in oil, drained"" acqua 58.6g, prot 23.3g, lip 14.1g"
18,"Amido (MSE), g",00,03,2814,,
19,"Carboidrati solubili (MSE), g",00,G,216,6,
20,"Fibra alimentare totale, g",00,03,2814,,
21,"Alcol, g",00,03,2814,,
22,"Acqua, g",570,03,2814,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",28,03,2814,,
25,"Calcio, mg",613,03,2814,,
26,"Sodio, mg",480,03,2814,,
27,"Potassio, mg",410,G,216,6,
28,"Fosforo, mg",368,03,2814,,
29,"Zinco, mg",220,G,216,6,
30,"Magnesio, mg",46,G,216,6,
31,"Rame, mg",011,G,216,6,
32,"Selenio, µg",490,G,216,6,
33,"Cloro, mg",620,G,216,6,
34,"Iodio, µg",23,G,216,6,
35,"Manganese, mg",019,G,216,6,
36,"Zolfo, mg",230,Y,7320,2,"""Sardine, in oil"" acqua 51g, prot 22.8g, lip 21.1g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",012,03,2814,,
39,"Vitamina B2, Riboflavina, mg",034,03,2814,,
40,"Vitamina C, mg",tr,G,216,6,
41,"Niacina, mg",740,03,2814,,
42,"Vitamina B6, mg",018,G,216,6,
43,"Folati totali, µg",8,G,216,6,
44,"Acido pantotenico, mg",086,G,216,6,
45,"Biotina, µg",50,G,216,6,
46,"Vitamina B12, µg",150,G,216,6,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",6,G,216,3B,
50,"Retinolo, µg",6,G,216,1,Retinolo=7
