,0,1,2,3,4,5
1,Categoria merceologica: 4001 - frutta fresca e bacche,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",70,02,426,,
6,"Energia, ricalcolata, kJ",109,86,,,
7,"Energia, Ric con fibra, kJ",122,86,,,
8,"Energia, ricalcolata, kcal",26,86,,,
9,"Energia, Ric con fibra, kcal",29,86,,,
10,"Proteine totali, g",06,02,426,,
11,"Proteine animali, g",00,LZ,,,
12,"Proteine vegetali, g",06,02,426,,
13,"Lipidi totali, g",00,02,426,,
14,"Lipidi animali, g",00,LZ,,,
15,"Lipidi vegetali, g",00,02,426,,
16,"Colesterolo, mg",0,LZ,,,
17,"Carboidrati disponibili (MSE), g",62,02,426,,
18,"Amido (MSE), g",00,02,426,,
19,"Carboidrati solubili (MSE), g",62,02,426,,
20,"Fibra alimentare totale, g",16,02,426,,
21,"Alcol, g",00,LZ,,,
22,"Acqua, g",912,02,426,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",03,02,426,,
25,"Calcio, mg",17,02,426,,
26,"Sodio, mg",1,02,426,,
27,"Potassio, mg",230,02,426,,
28,"Fosforo, mg",16,02,426,,
29,"Zinco, mg",010,03,6228,2,"""Pompelmo"" WATER 88g, PROT 0.6g, FAT 0.2g, CHO 8.3g, SUGAR 8.3g"
30,"Magnesio, mg",9,BF,952,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
31,"Rame, mg",006,03,6228,2,"""Pompelmo"" WATER 88g, PROT 0.6g, FAT 0.2g, CHO 8.3g, SUGAR 8.3g"
32,"Selenio, µg",10,BF,952,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
33,"Cloro, mg",3,BF,952,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
34,"Iodio, µg",tr,Y,3370,2,"""Grapefruit"" WATER 90g, PROT 0.7g, FAT 0.2g, CHO 6.5g, I < 1mcg"
35,"Manganese, mg",tr,BF,952,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
36,"Zolfo, mg",7,L,105,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",005,02,426,,
39,"Vitamina B2, Riboflavina, mg",003,02,426,,
40,"Vitamina C, mg",40,02,426,,
41,"Niacina, mg",020,02,426,,
42,"Vitamina B6, mg",003,L,105,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
43,"Folati totali, µg",26,L,105,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
44,"Acido pantotenico, mg",028,BF,952,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
45,"Biotina, µg",10,BF,952,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
46,"Vitamina B12, µg",00,LZ,,,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",tr,02,426,,
50,"Retinolo, µg",0,LZ,,,
51,"ß-carotene eq., µg",tr,02,426,3B,
52,"Vitamina E (ATE), mg",019,L,105,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
53,"Vitamina D, µg",000,LZ,,,
54,"Vitamina K, µg",001,BF,952,2,"""Grapefruit, raw"" WATER 89g, PROT 0.8g, FAT 0.1g, CHO 6.8g, SUGAR 6.8g"
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",000,LZ,,,AG=0 quando lip.=0
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,LZ,,,
58,"Acido laurico, g",000,LZ,,,
59,"Acido miristico, g",000,LZ,,,
60,"Acido palmitico, g",000,LZ,,,
61,"Acido stearico, g",000,LZ,,,
62,"Acido arachidico, g",000,LZ,,,
63,"Acido beenico, g",000,LZ,,,
64,"Acidi grassi monoinsaturi totali, g",000,LZ,,,
65,"Acido miristoleico, g",000,LZ,,,
66,"Acido palmitoleico, g",000,LZ,,,
67,"Acido oleico, g",000,LZ,,,
68,"Acidi eicosenoico, g",000,LZ,,,
69,"Acido erucico, g",000,LZ,,,
70,"Acidi grassi polinsaturi totali, g",000,LZ,,,
71,"Acido linoleico, g",000,LZ,,,
72,"Acido linolenico, g",000,LZ,,,
73,"Acido arachidonico, g",000,LZ,,,
74,"Acido eicosapentaenoico (EPA), g",000,LZ,,,
75,"Acido decosaesaenoico (DHA), g",000,LZ,,,
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",6,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, TRP 0.007g"
79,"Treonina, mg",10,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, THR 0.012g"
80,"Isoleucina, mg",6,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, ILE 0.007g"
81,"Leucina, mg",11,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, LEU 0.013g"
82,"Lisina, mg",15,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, LYS 0.017g"
83,"Metionina, mg",6,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, MET 0.007g"
84,"Cistina, mg",6,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, CYS 0.007g"
85,"Fenilalanina, mg",36,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, PHE 0.041g"
86,"Tirosina, mg",6,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, TYR 0.007g"
87,"Valina, mg",12,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, VAL 0.014g"
88,"Arginina, mg",68,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, ARG 0.078g"
89,"Istidina, mg",6,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, HIS 0.007g"
90,"Alanina, mg",19,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, ALA 0.022g"
91,"Acido aspartico, mg",107,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, ASP 0.123g"
92,"Acido glutammico, mg",153,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, GLU 0.176g"
93,"Glicina, mg",11,DI,09116,3A,"Grapefruit, Raw, White, Alla Areas WATER 90.48g, PROT 0.69g, FAT 0.1g, CHO 7.31g, SUGAR 7.31g, GLY 0.013g"
