,0,1,2,3,4,5
1,"Note Alimento: Nome originale ""Coffee, brewed from grounds, prepared with tap water"". Caffeina 40mg per 100g. Altra fonte, Anonimo 1987: caffeina per infusione=85-105mg /100ml percolato=44-87mg /100ml",,,,,
2,Categoria merceologica: 18002 - caffè (anche decaffeinato e solubile),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,24,14209,,
7,"Energia, ricalcolata, kJ",2,86,,,
8,"Energia, Ric con fibra, kJ",2,86,,,
9,"Energia, ricalcolata, kcal",0,86,,,
10,"Energia, Ric con fibra, kcal",0,86,,,
11,"Proteine totali, g",01,24,14209,,
12,"Proteine animali, g",00,24,14209,,
13,"Proteine vegetali, g",01,24,14209,,
14,"Lipidi totali, g",00,24,14209,,
15,"Lipidi animali, g",00,24,14209,,
16,"Lipidi vegetali, g",00,24,14209,,
17,"Colesterolo, mg",0,24,14209,,
18,"Carboidrati disponibili (MSE), g",00,DA,14209,,
19,"Amido (MSE), g",00,87,,,
20,"Carboidrati solubili (MSE), g",00,DA,14209,,
21,"Fibra alimentare totale, g",00,24,14209,,
22,"Alcol, g",00,24,14209,,
23,"Acqua, g",994,DA,14209,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",00,DA,14209,,
26,"Calcio, mg",2,24,14209,,
27,"Sodio, mg",2,24,14209,,
28,"Potassio, mg",49,DA,14209,,
29,"Fosforo, mg",3,DA,14209,,
30,"Zinco, mg",002,24,14209,,
31,"Magnesio, mg",3,DA,14209,,
32,"Rame, mg",000,DA,14209,,
33,"Selenio, µg",00,AN,14209,,
34,"Cloro, mg",3,M,152,2,"""Coffee, infusion, average"" acqua 98.3, prot 0.2, lip tr"
35,"Iodio, µg",tr,M,152,2,
36,"Manganese, mg",002,DA,14209,,
37,"Zolfo, mg",3,Y,9000,2,"""Coffee, beverage"" acqua 98.3, prot 0.2, lip tr"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",001,DA,14209,,
40,"Vitamina B2, Riboflavina, mg",008,DA,14209,,
41,"Vitamina C, mg",0,24,14209,,
42,"Niacina, mg",019,DA,14209,,
43,"Vitamina B6, mg",tr,DA,14209,,
44,"Folati totali, µg",2,DA,14209,,
45,"Acido pantotenico, mg",025,DA,14209,,
46,"Biotina, µg",30,M,152,2,
47,"Vitamina B12, µg",00,AN,14209,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,24,14209,,
51,"Retinolo, µg",0,24,14209,3B,
52,"ß-carotene eq., µg",0,24,14209,3B,
53,"Vitamina E (ATE), mg",001,DA,14209,,Gamma-tocoferolo 0.01mg
54,"Vitamina D, µg",000,BF,1091,2,"""Coffee, infusion, average"" acqua 98.3, prot 0.2, lip tr"
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",tr,24,14209,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AN,14209,,
58,"Acido laurico, g",000,AN,14209,,
59,"Acido miristico, g",000,AN,14209,,
60,"Acido palmitico, g",tr,AN,14209,,
61,"Acido stearico, g",000,AN,14209,,
62,"Acido arachidico, g",000,DA,14209,,
63,"Acido beenico, g",000,DA,14209,,
64,"Acidi grassi monoinsaturi totali, g",tr,DA,14209,,
65,"Acido miristoleico, g",000,DA,14209,,
66,"Acido palmitoleico, g",000,AN,14209,,
67,"Acido oleico, g",tr,DA,14209,,
68,"Acidi eicosenoico, g",000,AN,14209,,
69,"Acido erucico, g",000,AN,14209,,
70,"Acidi grassi polinsaturi totali, g",tr,24,14209,,
71,"Acido linoleico, g",tr,24,14209,,
72,"Acido linolenico, g",000,24,14209,,
73,"Acido arachidonico, g",000,AN,14209,,
74,"Acido eicosapentaenoico (EPA), g",000,AN,14209,,
75,"Acido decosaesaenoico (DHA), g",000,AN,14209,,
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",0,24,14209,,
79,"Treonina, mg",1,24,14209,,
80,"Isoleucina, mg",2,24,14209,,
81,"Leucina, mg",5,24,14209,,
82,"Lisina, mg",1,24,14209,,
83,"Metionina, mg",0,24,14209,,
84,"Cistina, mg",2,24,14209,,
85,"Fenilalanina, mg",3,24,14209,,
86,"Tirosina, mg",2,24,14209,,
87,"Valina, mg",3,24,14209,,
88,"Arginina, mg",1,24,14209,,
89,"Istidina, mg",2,24,14209,,
90,"Alanina, mg",3,24,14209,,
91,"Acido aspartico, mg",5,24,14209,,
92,"Acido glutammico, mg",20,24,14209,,
93,"Glicina, mg",4,24,14209,,
94,"Prolina, mg",4,24,14209,,
95,"Serina, mg",1,24,14209,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",00,DA,14209,,
98,"Fruttosio, g",00,DA,14209,,
99,"Galattosio, g",00,DA,14209,,
100,"Saccarosio (MSE), g",00,DA,14209,,
101,"Maltosio (MSE), g",00,DA,14209,,
102,"Lattosio (MSE), g",00,DA,14209,,
