,0,1,2,3,4,5
1,Categoria merceologica: 10003 - insaccati e salumi,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",97,03,2424,,
6,"Energia, ricalcolata, kJ",1966,86,,,
7,"Energia, Ric con fibra, kJ",1966,86,,,
8,"Energia, ricalcolata, kcal",475,86,,,
9,"Energia, Ric con fibra, kcal",475,86,,,
10,"Proteine totali, g",225,03,2424,,
11,"Proteine animali, g",225,03,2424,,
12,"Proteine vegetali, g",00,03,2424,,
13,"Lipidi totali, g",428,03,2424,,
14,"Lipidi animali, g",428,03,2424,,
15,"Lipidi vegetali, g",00,03,2424,,
16,"Colesterolo, mg",88,AA,110620,2,"""Salame Fabriano"" acqua 32, prot 26,5, lip 34,3"
17,"Carboidrati disponibili (MSE), g",00,03,2424,,
18,"Amido (MSE), g",00,03,2424,,
19,"Carboidrati solubili (MSE), g",00,03,2424,,
20,"Fibra alimentare totale, g",00,03,2424,,
21,"Alcol, g",00,03,2424,,
22,"Acqua, g",280,03,2424,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",24,03,2424,,
25,"Calcio, mg",21,03,2424,,
26,"Sodio, mg",1683,AA,110620,2,
27,"Potassio, mg",455,AA,110620,2,
28,"Fosforo, mg",246,03,2424,,
29,"Zinco, mg",380,AA,110620,2,
30,"Magnesio, mg",33,AA,110620,2,
31,"Rame, mg",014,AA,110620,2,
32,"Selenio, µg",30,AA,110620,2,
33,"Cloro, mg",3270,K,110,2,"""Salami"" acqua 33,7, prot 20,9, lip 39,2"
34,"Iodio, µg",15,K,110,2,
35,"Manganese, mg",004,K,110,2,
36,"Zolfo, mg",193,Y,6680,2,"""Dry sausages, salami type"" acqua 33,2, prot 21,2, lip 38,1"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",032,03,2424,,
