,0,1,2,3,4,5
1,Categoria merceologica: 3001 - legumi,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,09,41,,
6,"Energia, ricalcolata, kJ",1158,86,,,
7,"Energia, Ric con fibra, kJ",1247,86,,,
8,"Energia, ricalcolata, kcal",272,86,,,
9,"Energia, Ric con fibra, kcal",294,86,,,
10,"Proteine totali, g",199,09,41,,
11,"Proteine animali, g",00,09,41,,
12,"Proteine vegetali, g",199,09,41,,
13,"Lipidi totali, g",05,09,41,,
14,"Lipidi animali, g",00,09,41,,
15,"Lipidi vegetali, g",05,09,41,,
16,"Colesterolo, mg",0,09,41,,
17,"Carboidrati disponibili (MSE), g",501,09,41,,nota MC: inclusi gli oligosaccaridi
18,"Amido (MSE), g",447,09,41,,
19,"Carboidrati solubili (MSE), g",10,09,41,,nota MC: non inclusi gli oligosaccaridi
20,"Fibra alimentare totale, g",111,09,41,,metodo Englyst
21,"Alcol, g",00,09,41,,
22,"Acqua, g",127,09,41,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",42,09,41,,
25,"Calcio, mg",84,09,41,,
26,"Sodio, mg",5,09,41,,
27,"Potassio, mg",1220,09,41,,
28,"Fosforo, mg",380,09,41,,
29,"Zinco, mg",500,09,41,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",045,09,41,,
32,"Vitamina B2, Riboflavina, mg",022,09,41,,
33,"Vitamina C, mg",tr,09,41,,
34,"Niacina, mg",260,09,41,,
35,"Vitamina B6, mg",035,26,16001,,per i nutrienti 26/16001 non RIPR acqua=13.44g
36,"Folati totali, µg",622,26,16001,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",2,09,41,,CALC
40,"Retinolo, µg",0,09,41,,
41,"ß-carotene eq., µg",12,09,41,,
42,"Vitamina D, µg",000,09,41,,
43,ACIDI GRASSI,,,,,
44,"Acidi grassi saturi totali, g",019,26,16001,,non RIPR lipidi coincidenti
45,"Acido oleico, g",005,26,16001,,
46,"Acido linoleico, g",011,26,16001,,
47,"Altri acidi grassi polinsaturi, g",000,86,,,
