,0,1,2,3,4,5
1,Categoria merceologica: 2004 - crucifere,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",60,02,308,,
6,"Energia, ricalcolata, kJ",92,86,,,
7,"Energia, Ric con fibra, kJ",116,86,,,
8,"Energia, ricalcolata, kcal",22,86,,,
9,"Energia, Ric con fibra, kcal",28,86,,,
10,"Proteine totali, g",2.9,02,308,,
11,"Proteine animali, g",0.0,02,308,,
12,"Proteine vegetali, g",2.9,02,308,,
13,"Lipidi totali, g",0.3,02,308,,
14,"Lipidi animali, g",0.0,02,308,,
15,"Lipidi vegetali, g",0.3,02,308,,
16,"Colesterolo, mg",0,02,308,,
17,"Carboidrati disponibili (MSE), g",2.0,02,308,,
18,"Amido (MSE), g",0.0,02,308,,
19,"Carboidrati solubili (MSE), g",2.0,02,308,,
20,"Fibra alimentare totale, g",2.9,02,308,,
21,"Alcol, g",0.0,02,308,,
22,"Acqua, g",90.7,02,308,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",1.5,02,308,,
25,"Calcio, mg",97,02,308,,
26,"Sodio, mg",7,03,6008,,non RIPR acqua=90g
27,"Potassio, mg",296,21,11568,,non RIPR acqua=91.07g
28,"Fosforo, mg",69,02,308,,
29,"Zinco, mg",0.20,21,11568,,non RIPR acqua=91.07g
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",0.04,02,308,,
32,"Vitamina B2, Riboflavina, mg",0.16,02,308,,
33,"Vitamina C, mg",110,02,308,,
34,"Niacina, mg",1.00,02,308,,
35,"Vitamina B6, mg",0.26,21,11568,,non RIPR acqua=91.07g
36,"Folati totali, µg",194,21,11568,,non RIPR acqua=91.07g
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",225,02,308,,
40,"Retinolo, µg",0,02,308,,
41,"ß-carotene eq., µg",1350,02,308,,CALC
42,"Vitamina E (ATE), mg",2.24,21,11568,,non RIPR acqua=91.07g
43,"Vitamina D, µg",0.00,09,392,,"ALIMENTO SIMILE Turnip tops, cooked acqua=92.8g"
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",0.07,21,11568,,non RIPR perche' stesso valore di lipidi I dati sono stati approx alla seconda cifra decimale
46,"Acidi grassi monoinsaturi totali, g",0.02,21,11568,,
47,"Acido oleico, g",tr,21,11568,,
48,"Acidi grassi polinsaturi totali, g",0.12,21,11568,,
49,"Acido linoleico, g",0.04,21,11568,,
50,"Acido linolenico, g",0.08,21,11568,,
51,"Altri acidi grassi polinsaturi, g",0.00,86,,,
