,0,1,2,3,4,5
1,"Categoria merceologica: 11001 - pesci vertebrati (freschi, surgelati o cotti)",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",55,02,1318,,
6,"Energia, ricalcolata, kJ",344,86,,,
7,"Energia, Ric con fibra, kJ",344,86,,,
8,"Energia, ricalcolata, kcal",81,86,,,
9,"Energia, Ric con fibra, kcal",81,86,,,
10,"Proteine totali, g",16.3,02,1318,,
11,"Proteine animali, g",16.3,02,1318,,
12,"Proteine vegetali, g",0.0,02,1318,,
13,"Lipidi totali, g",1.3,02,1318,,
14,"Lipidi animali, g",1.3,02,1318,,
15,"Lipidi vegetali, g",0.0,02,1318,,
16,"Colesterolo, mg",70,03,2647,6,"""Rombo"" acqua 78g, prot 16.3g, lip 1.3g"
17,"Carboidrati disponibili (MSE), g",1.2,02,1318,,
18,"Amido (MSE), g",0.0,02,1318,,
19,"Carboidrati solubili (MSE), g",1.2,AO,122300,,
20,"Fibra alimentare totale, g",0.0,02,1318,,
21,"Alcol, g",0.0,02,1318,,
22,"Acqua, g",79.5,02,1318,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",1.2,02,1318,,
25,"Calcio, mg",38,02,1318,,
26,"Sodio, mg",83,03,2647,6,
27,"Potassio, mg",319,03,2647,6,
28,"Fosforo, mg",264,02,1318,,
29,"Zinco, mg",0.20,G,155,2,"""Turbot"" acqua 78.7g, lip 2.7g, prot 17.7g"
30,"Magnesio, mg",48,G,155,2,
31,"Rame, mg",0.04,G,155,2,
32,"Selenio, µg",37.0,AG,15129,2,"""Turbot, european"" acqua 76.95, lip 2.95g, prot 16.05g"
33,"Cloro, mg",140,G,155,2,
34,"Iodio, µg",30,G,38,2,"""Dab, raw"" acqua 79.1g, lip 1.2g, prot 15.7g"
35,"Manganese, mg",0.02,AG,15129,2,
36,"Zolfo, mg",200,Y,7210,2,"""Flounder (ns)"" acqua 78g, lip 2.2g, prot 18.3g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.05,G,155,2,
39,"Vitamina B2, Riboflavina, mg",0.11,G,155,2,
40,"Vitamina C, mg",tr,G,155,2,
41,"Niacina, mg",3.70,03,2647,6,espressa come niacina equivalente
42,"Vitamina B6, mg",0.21,25,15129,2,
43,"Folati totali, µg",8,25,15129,2,
44,"Acido pantotenico, mg",0.57,G,155,2,
45,"Biotina, µg",1.0,G,38,2,
46,"Vitamina B12, µg",2.0,G,155,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",tr,G,155,3B,
50,"Retinolo, µg",tr,G,155,2,
51,"ß-carotene eq., µg",tr,G,155,2,
52,"Vitamina E (ATE), mg",0.40,G,38,2,
53,"Vitamina D, µg",tr,G,155,2,
54,ACIDI GRASSI,,,,,
